Gene	DEN_AdjLiver_fasted	DEN_AdjLiver_fed	nonDEN_Liver_fasted	nonDEN_Liver_fed	DEN_Tumour_fasted	DEN_Tumour_fed	nonDEN_Tumour_fasted
ENSMUSG00000085786	0.10714285714285714	0.058571428571428566	0.08	0.08600000000000001	0.11142857142857142	0.07375000000000001	0.06
ENSMUSG00000085787	4.484285714285714	7.671428571428572	6.473333333333334	4.746	7.431428571428571	7.6762500000000005	8.37
ENSMUSG00000085788	0.04	0.03428571428571429	0.024999999999999998	0.036	0.037142857142857144	0.03375	0.01
ENSMUSG00000085791	2.717142857142857	1.1914285714285715	0.8583333333333334	0.0	1.7385714285714287	0.0	0.0
ENSMUSG00000085793	4.627142857142857	4.337142857142857	3.926666666666667	3.7359999999999998	4.242857142857143	3.8725	3.73
ENSMUSG00000085795	4.307142857142858	4.184285714285715	4.293333333333334	4.462	3.682857142857143	3.40125	3.81
ENSMUSG00000085799	0.0	0.022857142857142857	0.0	0.044	0.0	0.0	0.0
ENSMUSG00000085802	0.0	0.0	0.0	0.0	0.0014285714285714286	0.0	0.0
ENSMUSG00000085808	0.01	0.008571428571428572	0.0	0.0	0.0	0.00875	0.0
ENSMUSG00000085810	0.0014285714285714286	0.0014285714285714286	0.0	0.174	0.0014285714285714286	0.0025	0.0
ENSMUSG00000085811	0.005714285714285714	0.014285714285714287	0.008333333333333333	0.008	0.002857142857142857	0.00625	0.0
ENSMUSG00000085812	0.032857142857142856	0.015714285714285715	0.13833333333333334	0.036	0.015714285714285715	0.075	0.15
ENSMUSG00000085815	0.025714285714285714	0.05285714285714286	0.03166666666666667	0.092	0.028571428571428574	0.0225	0.0
ENSMUSG00000085819	0.002857142857142857	0.002857142857142857	0.008333333333333333	0.002	0.012857142857142857	0.005	0.0
ENSMUSG00000085823	0.15285714285714286	0.13857142857142857	0.065	0.10800000000000001	0.07285714285714286	0.08875000000000001	0.19
ENSMUSG00000085826	6.3914285714285715	2.885714285714286	5.346666666666667	3.1239999999999997	4.808571428571428	3.0474999999999994	6.41
ENSMUSG00000085828	0.011428571428571429	0.018571428571428572	0.021666666666666667	0.008	0.011428571428571429	0.012499999999999999	0.0
ENSMUSG00000085829	2.794285714285714	1.8814285714285715	2.975	1.7240000000000002	2.5585714285714287	1.6587499999999997	2.3
ENSMUSG00000085830	0.0014285714285714286	0.002857142857142857	0.0033333333333333335	0.006	0.004285714285714286	0.00625	0.01
ENSMUSG00000085833	0.0014285714285714286	0.0071428571428571435	0.015	0.002	0.005714285714285714	0.00125	0.01
ENSMUSG00000085834	0.21571428571428575	0.13	0.19999999999999998	0.086	0.13714285714285715	0.09249999999999999	0.13
ENSMUSG00000085836	0.08	0.05	0.10333333333333333	0.06000000000000001	0.07857142857142858	0.07125	0.05
ENSMUSG00000085837	0.0	0.0	0.005	0.0	0.03428571428571429	0.0	0.0
