Gene	DEN_AdjLiver_fasted	DEN_AdjLiver_fed	nonDEN_Liver_fasted	nonDEN_Liver_fed	DEN_Tumour_fasted	DEN_Tumour_fed	nonDEN_Tumour_fasted
ENSMUSG00000024312	10.22	10.33	10.9	10.73	11.1	9.71	10.27
ENSMUSG00000024313	1.44	20.06	0.19	0.27	10.05	6.5	0.48
ENSMUSG00000024317	7.7	8.07	6.74	8.16	9.0	7.87	5.61
ENSMUSG00000024319	13.42	13.4	13.35	15.59	12.63	13.08	11.27
ENSMUSG00000024325	8.21	7.82	6.91	7.86	7.73	7.65	5.16
ENSMUSG00000024327	50.97	67.24	58.09	58.78	72.37	62.16	43.25
ENSMUSG00000024330	0.57	0.36	0.51	0.47	0.41	0.48	0.11
ENSMUSG00000024331	23.62	28.48	28.14	29.33	37.7	31.08	42.34
ENSMUSG00000024334	0.91	0.74	2.95	1.73	1.32	0.8	1.19
ENSMUSG00000024335	53.85	63.63	71.65	54.16	48.28	49.02	41.74
ENSMUSG00000024338	49.41	183.13	39.9	46.47	55.06	47.52	51.94
ENSMUSG00000024339	13.52	41.76	11.67	14.74	16.35	14.49	9.63
ENSMUSG00000024340	0.1	0.97	0.08	0.06	0.05	0.06	0.05
ENSMUSG00000024346	32.34	43.8	37.44	38.27	53.76	47.05	44.19
ENSMUSG00000024347	0.04	0.01	0.05	0.03	0.02	0.06	0.0
ENSMUSG00000024349	3.57	4.85	8.39	7.28	4.94	4.94	4.18
ENSMUSG00000024350	3.07	3.92	3.5	3.16	3.11	3.15	4.21
ENSMUSG00000024352	5.26	5.35	5.76	5.8	8.86	7.32	5.84
ENSMUSG00000024353	1.09	0.94	0.43	1.69	4.12	0.82	1.01
ENSMUSG00000024354	33.18	37.8	34.89	42.16	39.26	45.4	26.68
ENSMUSG00000024357	36.36	39.94	36.0	40.71	45.13	39.14	49.74
ENSMUSG00000024359	276.67	267.87	312.86	355.38	249.59	245.46	460.7
ENSMUSG00000024360	52.89	57.38	47.14	56.72	58.54	56.61	58.0
ENSMUSG00000024365	4.85	1.65	4.49	4.3	5.6	3.75	0.58
ENSMUSG00000024366	0.05	0.04	0.02	0.14	0.02	0.04	0.0
ENSMUSG00000024369	22.76	32.6	25.53	35.9	31.67	29.69	24.85
ENSMUSG00000024370	7.35	8.07	9.36	9.19	9.4	7.29	9.31
ENSMUSG00000024371	68.02	90.31	68.99	51.29	80.15	53.34	84.11
ENSMUSG00000024376	0.23	0.16	1.43	0.91	0.28	0.21	3.07
ENSMUSG00000024378	21.13	48.8	12.2	35.9	35.46	77.52	12.0
ENSMUSG00000024379	0.28	0.31	0.26	0.22	0.43	0.26	0.21
ENSMUSG00000024381	8.74	15.92	8.88	12.26	12.75	13.44	12.64
ENSMUSG00000024382	14.01	15.49	16.79	17.26	12.89	14.41	19.84
ENSMUSG00000024383	5.36	5.2	4.97	6.6	6.65	5.62	5.69
ENSMUSG00000024384	7.66	10.53	8.41	8.97	8.55	8.25	8.76
ENSMUSG00000024386	242.89	234.56	260.73	245.52	251.65	222.26	262.64
ENSMUSG00000024387	104.97	118.46	101.54	116.83	104.17	103.02	79.39
ENSMUSG00000024388	0.38	0.53	0.15	0.53	2.71	1.28	0.27
ENSMUSG00000024391	245.8	471.0	180.9	141.05	871.06	618.55	335.6
ENSMUSG00000024392	47.97	54.39	49.38	53.6	53.32	48.1	47.47
ENSMUSG00000024393	36.86	50.6	41.09	42.74	40.86	40.35	37.0
ENSMUSG00000024395	46.63	30.11	44.46	35.04	35.82	33.26	44.76
ENSMUSG00000024397	21.32	38.48	31.44	33.55	20.1	27.13	20.71
ENSMUSG00000024399	2.52	10.0	5.02	4.84	8.4	6.98	3.13
ENSMUSG00000024400	15.15	20.68	17.6	17.46	15.15	14.48	19.49
ENSMUSG00000024401	1.34	1.26	1.54	1.64	1.43	0.97	1.21
ENSMUSG00000024402	0.07	0.12	0.19	0.11	0.09	0.09	0.03
ENSMUSG00000024403	2.08	1.47	2.85	1.65	1.72	1.51	1.31
ENSMUSG00000024404	40.62	40.1	36.86	36.32	38.39	33.67	49.24
ENSMUSG00000024406	0.03	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024409	0.0	0.06	0.17	0.25	0.07	0.06	0.0
ENSMUSG00000024410	14.75	24.64	15.78	16.78	14.42	15.17	23.79
ENSMUSG00000024411	9.25	8.13	5.43	7.24	6.21	5.35	2.88
ENSMUSG00000024413	38.24	58.68	46.52	35.67	46.5	36.12	56.86
ENSMUSG00000024414	70.57	73.4	74.58	77.16	61.4	65.95	70.11
ENSMUSG00000024420	0.34	0.32	0.65	0.44	0.4	0.35	0.26
ENSMUSG00000024421	1.78	2.56	1.29	0.74	0.89	0.93	0.59
ENSMUSG00000024422	14.93	17.66	17.16	19.44	16.21	16.02	15.58
ENSMUSG00000024423	9.34	18.46	11.88	11.45	8.8	9.21	16.42
ENSMUSG00000024424	130.01	173.09	145.22	110.28	76.76	94.38	80.07
ENSMUSG00000024425	194.91	207.47	162.32	163.78	178.88	169.37	194.3
ENSMUSG00000024426	11.52	11.6	14.08	13.29	7.66	10.5	6.92
ENSMUSG00000024427	5.0	4.37	3.39	3.01	8.2	4.57	1.65
ENSMUSG00000024429	14.32	12.11	11.91	12.43	14.6	11.58	11.18
ENSMUSG00000024430	0.56	0.65	0.51	0.57	0.33	0.41	0.33
ENSMUSG00000024431	30.35	34.24	30.49	29.65	33.08	31.99	29.2
ENSMUSG00000024436	57.21	61.47	67.05	69.93	58.41	61.46	72.31
ENSMUSG00000024437	0.21	0.15	0.21	0.17	0.15	0.53	0.19
ENSMUSG00000024440	4.7	5.52	6.38	6.88	6.56	6.21	6.92
ENSMUSG00000024442	19.35	19.71	24.44	23.85	18.83	20.44	27.74
ENSMUSG00000024446	14.83	24.45	15.13	16.11	19.61	15.51	12.18
ENSMUSG00000024448	0.0	0.0	0.0	0.0	0.0	0.11	0.0
ENSMUSG00000024451	3.22	3.8	4.11	4.99	4.35	3.98	3.33
ENSMUSG00000024454	24.6	28.49	30.43	31.82	24.37	27.46	38.17
ENSMUSG00000024456	24.6	27.72	32.5	38.52	25.47	29.61	35.53
ENSMUSG00000024457	23.91	25.5	26.7	24.78	25.32	25.16	21.24
ENSMUSG00000024459	0.01	0.05	0.02	0.22	0.18	0.05	0.0
ENSMUSG00000024462	1.8	1.06	1.94	1.82	2.13	1.2	0.75
ENSMUSG00000024471	3.63	0.63	0.7	3.84	0.71	3.16	0.08
ENSMUSG00000024472	5.81	10.15	8.4	6.98	6.27	8.03	7.19
ENSMUSG00000024474	56.88	82.89	76.69	58.91	58.12	68.81	75.44
ENSMUSG00000024477	8.23	8.24	6.48	8.47	9.21	8.77	7.73
ENSMUSG00000024479	43.11	51.97	30.96	51.36	45.2	50.57	31.98
ENSMUSG00000024480	53.77	63.92	33.62	47.74	49.79	52.29	39.09
ENSMUSG00000024481	0.05	0.03	0.05	0.12	0.04	0.09	0.0
ENSMUSG00000024483	23.48	25.55	30.8	25.65	23.2	24.39	33.38
ENSMUSG00000024485	0.05	0.06	0.24	0.12	0.12	0.14	2.48
ENSMUSG00000024486	1.08	1.44	1.86	1.59	4.21	1.86	1.89
ENSMUSG00000024487	32.47	38.84	23.68	35.25	41.86	44.5	29.22
ENSMUSG00000024491	5.63	5.82	4.72	5.4	5.76	4.88	5.75
ENSMUSG00000024493	16.61	24.94	22.36	18.88	21.34	18.15	35.67
ENSMUSG00000024498	6.52	9.14	6.3	6.39	7.36	6.63	7.49
ENSMUSG00000024500	0.22	0.26	1.37	1.54	0.31	0.2	0.46
ENSMUSG00000024501	1.42	1.78	3.89	3.35	2.29	2.28	3.11
ENSMUSG00000024502	0.0	0.0	0.11	0.02	0.02	0.0	0.01
ENSMUSG00000024503	64.57	21.13	11.04	91.17	455.64	284.52	14.95
ENSMUSG00000024505	1.74	1.45	1.09	1.41	1.23	1.32	0.93
ENSMUSG00000024507	430.33	392.99	444.11	424.85	380.68	315.31	402.01
ENSMUSG00000024511	0.77	0.92	4.04	3.69	0.69	0.81	1.43
ENSMUSG00000024513	60.58	74.15	78.53	68.42	59.24	57.86	84.21
ENSMUSG00000024515	13.68	17.64	15.43	18.29	16.54	15.03	16.79
ENSMUSG00000024516	62.36	95.13	55.11	57.07	69.46	87.04	72.21
ENSMUSG00000024517	0.11	0.0	0.06	0.0	0.0	0.06	0.0
ENSMUSG00000024518	0.03	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024519	0.0	0.02	0.05	0.0	0.04	0.0	0.0
ENSMUSG00000024521	2.02	1.72	1.81	1.99	2.55	1.8	1.42
ENSMUSG00000024524	0.21	2.81	0.25	0.21	0.18	0.19	0.22
ENSMUSG00000024525	4.39	5.35	4.84	8.54	5.16	4.86	4.13
ENSMUSG00000024526	52.45	63.95	53.22	55.21	27.98	51.56	0.76
ENSMUSG00000024527	39.14	56.08	40.74	42.43	43.67	37.12	69.49
ENSMUSG00000024528	5.89	8.26	8.41	7.18	5.93	6.54	9.35
ENSMUSG00000024529	1.16	1.0	1.55	2.33	2.11	1.01	0.68
ENSMUSG00000024530	0.04	0.02	0.04	0.05	0.05	0.03	0.0
ENSMUSG00000024533	0.71	0.59	1.03	0.99	0.91	0.85	0.59
ENSMUSG00000024534	0.8	0.74	0.77	1.18	0.89	0.68	0.86
ENSMUSG00000024535	10.93	23.52	15.55	17.26	15.26	15.51	20.52
ENSMUSG00000024537	16.39	15.71	19.0	18.13	17.94	17.1	26.34
ENSMUSG00000024538	8.96	7.71	15.05	17.71	14.45	8.84	12.44
ENSMUSG00000024539	12.86	20.44	14.0	14.64	13.19	12.67	15.32
ENSMUSG00000024542	1.61	4.91	2.08	2.91	2.69	2.29	2.86
ENSMUSG00000024544	3.81	3.51	5.26	3.56	5.07	3.35	8.98
ENSMUSG00000024548	0.25	0.27	0.67	0.55	0.29	0.28	0.26
ENSMUSG00000024552	0.0	0.0	0.0	0.01	0.0	0.01	0.0
ENSMUSG00000024553	0.0	0.0	0.0	0.0	0.0	0.02	0.0
ENSMUSG00000024556	4.62	3.67	4.4	4.88	4.64	3.93	3.78
ENSMUSG00000024558	0.74	0.64	0.66	0.68	0.6	0.5	0.31
ENSMUSG00000024560	13.02	17.31	13.34	13.42	13.57	11.67	19.08
ENSMUSG00000024561	19.31	30.4	11.33	19.47	16.85	27.35	18.05
ENSMUSG00000024563	12.05	15.02	15.57	19.46	17.31	13.67	19.01
ENSMUSG00000024565	0.0	0.0	0.0	0.0	0.01	0.0	0.0
ENSMUSG00000024566	10.49	10.13	11.63	12.07	10.06	9.67	11.76
ENSMUSG00000024570	24.21	23.28	29.43	28.48	23.45	24.03	29.37
ENSMUSG00000024571	41.82	46.5	49.27	50.48	43.05	41.74	52.62
ENSMUSG00000024575	0.02	0.01	0.01	0.0	0.02	0.01	0.0
ENSMUSG00000024576	62.94	75.8	64.23	70.41	73.13	67.38	67.93
ENSMUSG00000024579	0.91	4.85	0.78	1.61	1.6	1.42	0.62
ENSMUSG00000024580	26.06	31.03	24.71	23.54	22.48	17.69	30.21
ENSMUSG00000024581	9.39	10.15	10.35	9.54	9.37	10.08	10.85
ENSMUSG00000024583	57.55	76.09	49.49	66.3	50.21	70.6	65.46
ENSMUSG00000024587	73.77	126.34	82.66	84.04	86.58	83.72	104.59
ENSMUSG00000024588	84.27	107.7	96.57	89.31	90.66	82.36	108.65
ENSMUSG00000024589	8.96	12.54	15.29	14.77	12.45	12.23	19.72
ENSMUSG00000024590	3.96	5.89	3.25	4.84	3.83	4.38	2.9
ENSMUSG00000024592	11.08	10.42	8.53	9.63	10.09	9.53	12.22
ENSMUSG00000024593	0.01	0.01	0.02	0.06	0.03	0.03	0.0
ENSMUSG00000024594	13.19	15.25	15.5	17.04	15.19	15.08	11.34
ENSMUSG00000024597	2.81	2.73	2.38	2.94	3.03	2.62	1.2
ENSMUSG00000024598	0.04	0.04	0.65	0.78	0.21	0.09	0.2
ENSMUSG00000024600	0.22	0.17	0.44	0.24	0.25	0.21	0.15
ENSMUSG00000024601	54.93	65.04	56.4	58.29	52.99	56.61	37.25
ENSMUSG00000024603	12.6	13.39	15.06	15.58	12.73	13.69	15.06
ENSMUSG00000024604	12.12	26.83	17.01	16.39	13.1	13.76	16.84
ENSMUSG00000024608	636.89	1058.09	967.59	694.42	767.98	1052.36	727.24
ENSMUSG00000024610	250.63	2532.95	571.68	667.93	431.41	248.19	357.23
ENSMUSG00000024613	3.69	4.26	4.6	4.96	4.02	3.96	3.2
ENSMUSG00000024614	8.48	10.24	6.94	14.39	9.51	10.8	9.34
ENSMUSG00000024617	0.43	0.1	2.84	0.41	0.15	0.32	0.13
ENSMUSG00000024619	0.0	0.0	0.0	0.0	0.03	0.0	0.0
ENSMUSG00000024620	5.01	4.23	13.27	12.55	6.08	4.34	6.23
ENSMUSG00000024621	30.68	29.76	44.19	44.44	34.6	44.01	30.92
ENSMUSG00000024622	3.61	5.12	4.64	5.31	5.63	4.16	5.76
ENSMUSG00000024639	8.95	14.77	9.4	10.78	10.16	9.5	7.5
ENSMUSG00000024640	6.04	31.75	2.58	6.66	34.23	24.83	4.69
ENSMUSG00000024642	3.7	4.3	3.71	4.25	3.5	3.55	3.67
ENSMUSG00000024644	35.36	38.79	36.1	44.9	35.54	34.46	47.63
ENSMUSG00000024645	21.47	27.01	25.48	26.27	20.77	26.34	31.44
ENSMUSG00000024646	2645.32	2819.66	2821.3	2057.36	2373.18	2080.22	2634.17
ENSMUSG00000024647	0.0	0.02	0.02	0.0	0.0	0.0	0.0
ENSMUSG00000024650	0.01	0.04	0.02	0.07	0.05	0.05	0.0
ENSMUSG00000024653	0.0	0.0	0.0	0.0	0.28	0.0	0.0
ENSMUSG00000024654	6.39	6.46	7.39	8.01	8.14	7.95	4.35
ENSMUSG00000024658	0.0	0.0	0.0	0.0	0.0	0.02	0.0
ENSMUSG00000024659	20.21	14.79	23.23	24.07	23.78	19.25	15.49
ENSMUSG00000024660	1.82	5.13	2.28	2.94	2.69	2.84	1.87
ENSMUSG00000024661	3459.98	12016.39	3455.14	4224.25	2961.1	3290.57	3276.97
ENSMUSG00000024663	4.54	6.27	8.81	7.81	5.29	5.36	5.2
ENSMUSG00000024664	1.87	2.3	4.0	3.33	3.84	3.88	3.23
ENSMUSG00000024665	504.28	654.64	448.95	916.36	783.4	790.23	211.3
ENSMUSG00000024666	1.87	2.11	1.91	2.44	2.28	2.29	1.93
ENSMUSG00000024667	4.45	5.15	5.64	4.91	4.07	4.03	4.45
ENSMUSG00000024668	10.95	14.84	11.16	12.63	10.42	11.87	10.06
ENSMUSG00000024669	0.37	1.1	0.68	0.68	0.74	0.39	0.2
ENSMUSG00000024670	0.74	1.8	0.56	0.6	0.54	0.42	0.18
ENSMUSG00000024672	5.14	13.82	19.64	18.13	7.86	5.29	7.34
ENSMUSG00000024673	0.75	0.67	0.53	2.15	1.04	0.98	0.74
ENSMUSG00000024675	6.35	5.94	6.48	8.29	9.36	5.6	5.13
ENSMUSG00000024677	6.65	11.36	9.53	9.34	8.38	7.34	3.84
ENSMUSG00000024678	8.53	6.81	8.94	8.84	6.77	5.27	3.76
ENSMUSG00000024679	8.14	10.37	10.7	11.11	8.61	7.31	6.74
ENSMUSG00000024680	0.13	0.82	0.13	0.28	0.05	0.08	0.07
ENSMUSG00000024681	0.05	0.05	0.06	0.04	0.11	0.0	0.0
ENSMUSG00000024682	6.43	0.05	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024683	45.68	51.35	54.14	67.07	37.84	47.21	47.89
ENSMUSG00000024687	23.28	32.67	27.35	35.0	26.21	31.54	25.3
ENSMUSG00000024691	5.17	6.04	4.52	5.19	5.24	4.45	3.9
ENSMUSG00000024694	136.8	236.53	73.28	132.03	90.38	131.18	84.04
ENSMUSG00000024695	39.49	40.25	32.56	34.5	37.64	35.11	25.8
ENSMUSG00000024696	3.53	3.7	5.28	4.25	3.62	3.53	3.25
ENSMUSG00000024697	1.94	3.03	1.93	1.9	1.35	1.33	0.35
ENSMUSG00000024712	38.71	43.62	28.72	35.3	37.97	39.57	23.65
ENSMUSG00000024713	3.06	2.69	3.36	3.8	3.49	2.82	3.89
ENSMUSG00000024725	24.5	22.53	27.97	29.56	23.03	23.05	26.75
ENSMUSG00000024726	17.71	17.62	13.86	17.58	16.41	16.9	9.61
ENSMUSG00000024727	0.07	0.09	0.1	0.1	0.09	0.07	2.37
ENSMUSG00000024730	1.23	1.91	1.75	1.98	1.58	2.26	1.34
ENSMUSG00000024731	0.0	0.04	0.0	0.0	0.17	0.0	0.0
ENSMUSG00000024732	5.55	5.28	5.95	5.67	6.11	5.86	5.52
ENSMUSG00000024734	0.02	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024735	64.53	85.97	81.72	93.8	64.69	75.9	99.13
ENSMUSG00000024736	0.38	0.48	1.04	1.3	0.93	0.51	0.64
ENSMUSG00000024737	11.09	11.55	17.99	17.24	11.72	14.26	11.0
ENSMUSG00000024738	0.12	0.03	0.0	0.0	0.0	0.03	0.0
ENSMUSG00000024740	87.77	116.92	104.16	124.52	134.35	108.79	93.06
ENSMUSG00000024742	3.65	8.23	3.68	4.55	3.9	5.04	2.87
ENSMUSG00000024743	0.51	0.55	2.4	1.28	0.63	0.52	0.8
ENSMUSG00000024747	206.61	278.06	216.55	299.01	156.69	255.45	314.45
ENSMUSG00000024749	0.02	0.0	0.01	0.0	0.03	0.02	0.0
ENSMUSG00000024750	32.78	46.24	33.27	39.96	31.39	35.88	25.91
ENSMUSG00000024754	6.35	5.95	6.2	6.99	7.44	6.07	5.05
ENSMUSG00000024757	0.0	0.02	0.02	0.0	0.0	0.0	0.0
ENSMUSG00000024758	66.66	79.46	55.41	65.24	72.17	70.77	72.09
ENSMUSG00000024759	41.82	44.26	40.33	46.76	42.18	44.66	39.5
ENSMUSG00000024761	1.88	1.7	1.18	1.33	1.27	1.55	0.91
ENSMUSG00000024764	5.0	5.83	5.94	5.69	5.84	5.17	6.18
ENSMUSG00000024766	3.9	3.68	2.87	4.47	5.02	4.65	1.81
ENSMUSG00000024767	26.37	26.0	32.06	31.29	28.22	26.26	27.24
ENSMUSG00000024768	0.0	0.0	0.0	0.03	0.0	0.17	0.0
ENSMUSG00000024769	3.88	4.33	5.01	5.32	6.34	5.13	2.3
ENSMUSG00000024770	0.26	0.08	0.3	0.12	0.5	0.7	4.06
ENSMUSG00000024771	0.0	0.0	0.0	0.05	0.0	0.0	0.0
ENSMUSG00000024772	18.49	18.8	20.3	23.85	18.84	19.74	21.61
ENSMUSG00000024773	10.03	11.89	11.79	11.5	11.68	9.66	11.91
ENSMUSG00000024774	0.18	0.06	0.19	0.04	0.17	0.39	0.04
ENSMUSG00000024776	2.22	1.46	2.46	2.53	4.14	6.8	2.74
ENSMUSG00000024777	5.6	11.13	6.62	9.68	7.31	7.22	5.49
ENSMUSG00000024778	37.12	30.01	27.18	31.85	29.99	29.3	34.6
ENSMUSG00000024780	18.14	17.11	14.02	17.17	16.22	16.61	13.12
ENSMUSG00000024781	190.58	205.77	202.13	271.55	167.43	189.48	185.57
ENSMUSG00000024782	226.8	199.71	201.28	196.59	207.82	182.93	154.0
ENSMUSG00000024784	0.0	0.0	0.16	0.24	0.09	0.07	0.0
ENSMUSG00000024785	73.68	74.6	72.46	74.25	92.04	83.11	50.37
ENSMUSG00000024786	0.1	0.04	0.1	0.06	0.1	0.06	0.0
ENSMUSG00000024787	9.19	12.6	12.46	12.51	10.13	9.95	18.38
ENSMUSG00000024789	8.63	12.43	8.47	10.71	11.26	8.83	7.39
ENSMUSG00000024790	4.15	5.04	4.83	6.41	4.68	4.53	4.02
ENSMUSG00000024791	0.49	2.82	0.49	1.77	0.86	1.16	0.56
ENSMUSG00000024792	13.97	15.63	17.27	16.08	14.77	18.46	12.89
ENSMUSG00000024793	0.37	0.34	0.41	0.51	0.27	0.43	0.67
ENSMUSG00000024795	0.58	2.25	0.53	2.54	1.11	1.81	0.88
ENSMUSG00000024797	14.32	17.32	16.72	18.47	13.37	16.55	11.08
ENSMUSG00000024798	0.07	0.11	0.12	0.1	0.12	0.08	0.01
ENSMUSG00000024799	33.68	55.02	25.07	55.27	39.69	44.76	15.67
ENSMUSG00000024800	7.22	7.77	7.76	10.18	6.69	8.68	5.11
ENSMUSG00000024803	0.88	2.28	9.51	4.08	3.05	1.86	4.17
ENSMUSG00000024805	6.65	7.27	5.89	6.97	9.98	7.43	4.73
ENSMUSG00000024806	0.09	0.0	0.0	0.0	0.17	0.0	0.0
ENSMUSG00000024807	38.73	59.04	35.45	33.49	45.69	49.84	21.39
ENSMUSG00000024810	3.44	5.82	4.06	4.7	9.52	9.56	2.1
ENSMUSG00000024811	19.54	30.72	19.54	21.08	27.6	21.89	21.49
ENSMUSG00000024812	9.4	27.54	12.94	17.65	15.42	17.5	15.92
ENSMUSG00000024816	8.4	17.78	7.42	8.67	15.28	14.67	8.47
ENSMUSG00000024817	17.36	19.28	15.63	20.68	19.27	17.57	12.67
ENSMUSG00000024818	18.66	23.36	14.21	15.33	15.49	14.68	8.54
ENSMUSG00000024824	2.39	3.25	3.11	3.58	2.93	2.58	3.47
ENSMUSG00000024826	18.32	18.24	18.02	20.66	15.26	15.35	16.79
ENSMUSG00000024827	65.84	76.08	111.84	91.25	68.49	84.47	159.79
ENSMUSG00000024829	37.71	46.17	37.14	41.61	34.25	37.95	37.98
ENSMUSG00000024830	10.46	9.76	13.92	11.33	9.83	11.35	8.62
ENSMUSG00000024831	1.51	2.21	1.58	1.93	1.95	1.75	1.46
ENSMUSG00000024833	3.75	4.68	4.49	5.78	3.58	5.16	3.64
ENSMUSG00000024835	62.39	64.28	69.39	71.65	61.26	58.2	78.05
ENSMUSG00000024837	0.0	0.02	0.0	0.0	0.0	0.05	0.0
ENSMUSG00000024841	10.56	11.69	10.63	12.28	9.85	10.11	9.64
ENSMUSG00000024842	0.69	0.38	0.72	0.42	0.38	0.45	0.31
ENSMUSG00000024843	49.28	64.94	67.64	116.23	115.4	107.68	83.25
ENSMUSG00000024844	45.48	61.78	52.12	64.86	52.76	53.92	51.31
ENSMUSG00000024845	68.54	53.14	62.93	49.48	56.36	40.64	35.07
ENSMUSG00000024846	0.03	0.01	0.01	0.04	0.01	0.02	0.0
ENSMUSG00000024847	24.13	36.35	24.89	29.63	27.38	25.89	25.75
ENSMUSG00000024851	4.21	8.42	6.68	5.92	5.93	4.02	8.67
ENSMUSG00000024853	44.89	48.46	50.14	49.89	44.13	44.48	43.24
ENSMUSG00000024854	31.46	70.92	23.46	22.27	117.0	85.88	28.37
ENSMUSG00000024855	1.89	2.28	2.92	3.12	2.16	2.02	2.18
ENSMUSG00000024856	54.43	90.13	49.61	56.83	93.42	71.31	39.86
ENSMUSG00000024857	0.23	1.0	0.91	0.79	0.7	1.68	0.19
ENSMUSG00000024858	18.76	21.29	23.23	19.88	20.75	17.45	16.91
ENSMUSG00000024862	4.71	7.09	4.96	6.63	4.36	4.81	3.53
ENSMUSG00000024863	525.06	528.96	499.83	508.71	333.73	620.29	453.22
ENSMUSG00000024866	44.04	48.26	45.58	48.0	63.17	66.42	34.16
ENSMUSG00000024867	0.07	0.11	0.05	0.09	0.04	0.1	0.01
ENSMUSG00000024869	0.45	0.42	0.43	0.41	0.54	0.45	0.74
ENSMUSG00000024870	88.43	86.91	112.66	114.46	82.0	89.63	76.43
ENSMUSG00000024871	0.7	0.7	0.81	0.64	0.61	0.62	1.14
ENSMUSG00000024873	0.07	0.07	0.26	0.07	0.04	0.03	0.21
ENSMUSG00000024875	46.38	37.5	42.54	44.64	46.35	39.13	27.41
ENSMUSG00000024878	5.39	6.08	4.59	6.36	4.7	5.56	3.77
ENSMUSG00000024883	0.31	0.3	0.31	0.32	1.01	0.49	0.24
ENSMUSG00000024885	3.41	6.92	4.24	4.05	4.64	4.15	9.15
ENSMUSG00000024887	12.35	12.3	10.4	11.47	13.11	12.4	8.85
ENSMUSG00000024889	4.98	8.03	5.43	6.19	6.61	5.2	5.79
ENSMUSG00000024891	0.45	0.31	0.4	0.39	0.39	0.34	0.41
ENSMUSG00000024892	230.66	240.26	313.6	297.4	211.27	234.0	214.99
ENSMUSG00000024896	25.03	28.8	20.9	24.72	29.78	26.68	19.3
ENSMUSG00000024897	0.3	0.26	0.43	0.39	0.34	0.24	0.33
ENSMUSG00000024899	70.94	59.37	67.94	60.74	59.37	55.46	35.04
ENSMUSG00000024900	280.64	207.39	260.12	202.19	346.38	202.78	130.91
ENSMUSG00000024901	1.72	1.29	1.69	1.94	1.89	1.07	1.65
ENSMUSG00000024902	11.71	11.93	11.5	11.39	9.61	10.61	10.7
ENSMUSG00000024905	0.52	0.68	0.61	0.38	0.9	0.44	0.23
ENSMUSG00000024906	6.3	6.94	6.88	8.16	7.66	6.42	4.64
ENSMUSG00000024907	0.08	0.0	0.0	2.26	0.07	0.31	0.0
ENSMUSG00000024908	26.47	36.37	26.05	26.97	28.67	25.69	21.79
ENSMUSG00000024909	5.86	6.05	7.47	10.49	8.53	8.3	4.29
ENSMUSG00000024910	0.87	2.47	2.01	2.09	1.32	0.65	1.08
ENSMUSG00000024911	16.23	20.71	19.57	20.11	21.33	18.2	20.34
ENSMUSG00000024912	0.67	2.99	0.64	1.27	1.12	0.44	0.1
ENSMUSG00000024913	23.87	53.65	32.12	38.83	30.15	31.19	27.78
ENSMUSG00000024914	87.06	89.91	88.32	98.08	80.53	82.42	68.73
ENSMUSG00000024921	84.08	62.63	59.07	55.58	75.91	64.04	53.47
ENSMUSG00000024922	0.03	0.03	0.01	0.04	0.03	0.04	0.0
ENSMUSG00000024924	3.01	7.4	3.6	2.75	4.81	2.78	0.86
ENSMUSG00000024925	29.85	38.58	28.9	30.68	28.93	33.91	23.77
ENSMUSG00000024926	9.18	12.34	11.16	13.12	9.36	9.96	8.4
ENSMUSG00000024927	20.15	23.84	26.04	30.66	25.94	27.81	23.56
ENSMUSG00000024935	0.15	0.21	0.54	0.23	0.37	0.43	5.34
ENSMUSG00000024936	0.0	0.04	0.03	0.03	0.0	0.0	0.0
ENSMUSG00000024937	3.82	8.05	4.73	6.18	7.53	5.62	6.15
ENSMUSG00000024939	9.33	9.58	12.69	12.88	10.55	9.54	9.12
ENSMUSG00000024940	1.59	1.45	3.81	3.54	2.02	1.9	1.77
ENSMUSG00000024941	23.85	25.91	25.21	27.81	27.05	25.15	21.57
ENSMUSG00000024942	13.33	24.54	15.71	16.63	15.01	13.6	15.21
ENSMUSG00000024943	4.83	5.62	4.86	7.0	5.63	5.1	4.16
ENSMUSG00000024944	5.16	6.74	4.3	5.19	5.05	4.17	3.35
ENSMUSG00000024947	10.32	12.39	12.37	12.81	11.57	12.47	9.87
ENSMUSG00000024948	5.97	7.54	5.81	5.6	6.24	5.28	4.52
ENSMUSG00000024949	46.56	55.67	55.28	56.49	54.48	53.99	46.36
ENSMUSG00000024952	5.9	5.89	6.72	7.49	8.49	5.88	5.56
ENSMUSG00000024953	357.24	351.78	305.39	298.48	297.25	275.16	266.37
ENSMUSG00000024955	16.71	15.88	11.48	12.04	16.17	11.1	13.55
ENSMUSG00000024957	0.03	0.05	0.02	0.0	0.09	0.02	0.0
ENSMUSG00000024958	9.95	9.51	10.26	10.88	8.61	8.88	6.94
ENSMUSG00000024959	16.31	18.89	18.56	17.37	15.46	17.65	21.65
ENSMUSG00000024960	5.98	7.01	8.1	8.62	6.54	7.02	6.61
ENSMUSG00000024962	12.65	13.99	15.99	23.88	11.88	15.36	16.9
ENSMUSG00000024963	9.74	9.5	10.49	11.32	9.39	10.52	5.51
ENSMUSG00000024965	5.17	5.16	7.35	7.86	6.04	5.56	5.47
ENSMUSG00000024966	72.98	100.82	50.23	67.23	70.91	77.07	47.36
